code,region,name,type1_attendances,type2_attendances,type3_attendances,total_attendances,type1_seen_4hr,type2_seen_4hr,type3_seen_4hr,total_seen_4hr,type1_breach_4hr,type2_breach_4hr,type3_breach_4hr,total_breach_4hr,pct_4hr_all,pct_4hr_type1,pct_4hr_type2,pct_4hr_type3,emerg_admissions_type1,emerg_admissions_type2,emerg_admissions_type3,total_emerg_admissions_ae,other_emerg_admissions,total_emerg_admissions,dtoa_over_4hr,dtoa_over_12hr,icb_name,financial_year,quarter,quarter_start_date,fy_quarter,region_short,performance_band,at_target,pct_4hr_all_pct,pct_4hr_type1_pct,pct_4hr_type2_pct,pct_4hr_type3_pct,is_local_trust
RD1,NHS England South West ,Royal United Hospitals Bath NHS Foundation Trust,25892.0,0.0,0.0,25892.0,14693.0,0.0,0.0,14693.0,11199.0,0.0,0.0,11199.0,0.5674725784025954,0.5674725784025954,,,7595.0,0.0,27.0,7622.0,5100.0,12722.0,2721.0,396.0,"NHS Bath And North East Somerset, Swindon And Wiltshire Integrated Care Board",2024-25,3,2024-10-01,2024-25 Q3,NHS England South West ,4. < 75% (severe),0,56.7,56.7,,,0
RNZ,NHS England South West ,Salisbury NHS Foundation Trust,14457.0,984.0,5524.0,20965.0,7928.0,984.0,5524.0,14436.0,6529.0,0.0,0.0,6529.0,0.688576198425948,0.5483848654630975,1.0,1.0,4170.0,0.0,0.0,4170.0,3003.0,7173.0,1393.0,31.0,"NHS Bath And North East Somerset, Swindon And Wiltshire Integrated Care Board",2024-25,3,2024-10-01,2024-25 Q3,NHS England South West ,4. < 75% (severe),0,68.9,54.8,100.0,100.0,0
NLX,NHS England South West ,Sirona Care & Health,0.0,0.0,25179.0,25179.0,0.0,0.0,23713.0,23713.0,0.0,0.0,1466.0,1466.0,0.941776877556694,,,0.941776877556694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NHS Bristol, North Somerset And South Gloucestershire Integrated Care Board",2024-25,3,2024-10-01,2024-25 Q3,NHS England South West ,,0,94.2,,,94.2,0
RH5,NHS England South West ,Somerset NHS Foundation Trust,38492.0,0.0,27715.0,66207.0,20008.0,0.0,27089.0,47097.0,18484.0,0.0,626.0,19110.0,0.7113598260002719,0.5197963213135197,,0.9774129532744,9843.0,0.0,0.0,9843.0,5712.0,15555.0,2406.0,541.0,NHS Somerset Integrated Care Board,2024-25,3,2024-10-01,2024-25 Q3,NHS England South West ,4. < 75% (severe),0,71.1,52.0,,97.7,0
RYF,NHS England South West ,South Western Ambulance Service NHS Foundation Trust,0.0,0.0,4823.0,4823.0,0.0,0.0,4529.0,4529.0,0.0,0.0,294.0,294.0,0.9390420899854862,,,0.9390420899854862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NHS Devon Integrated Care Board,2024-25,3,2024-10-01,2024-25 Q3,NHS England South West ,,0,93.9,,,93.9,0
AAH,NHS England South West ,Tetbury Hospital Trust Ltd,0.0,0.0,1562.0,1562.0,0.0,0.0,1562.0,1562.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NHS Gloucestershire Integrated Care Board,2024-25,3,2024-10-01,2024-25 Q3,NHS England South West ,,0,100.0,,,100.0,0
RA9,NHS England South West ,Torbay And South Devon NHS Foundation Trust,20000.0,0.0,9703.0,29703.0,10251.0,0.0,9629.0,19880.0,9749.0,0.0,74.0,9823.0,0.6692926640406693,0.51255,,0.992373492734206,6421.0,0.0,0.0,6421.0,3713.0,10134.0,1457.0,331.0,NHS Devon Integrated Care Board,2024-25,3,2024-10-01,2024-25 Q3,NHS England South West ,4. < 75% (severe),0,66.9,51.3,,99.2,0
RA7,NHS England South West ,University Hospitals Bristol And Weston NHS Foundation Trust,48351.0,6848.0,0.0,55199.0,29289.0,6330.0,0.0,35619.0,19062.0,518.0,0.0,19580.0,0.6452834290476277,0.6057578953899609,0.924357476635514,,16191.0,35.0,0.0,16226.0,4581.0,20807.0,5609.0,1665.0,"NHS Bristol, North Somerset And South Gloucestershire Integrated Care Board",2024-25,3,2024-10-01,2024-25 Q3,NHS England South West ,4. < 75% (severe),0,64.5,60.6,92.4,,0
R0D,NHS England South West ,University Hospitals Dorset NHS Foundation Trust,39999.0,0.0,14296.0,54295.0,22705.0,0.0,14296.0,37001.0,17294.0,0.0,0.0,17294.0,0.6814807993369555,0.5676391909797744,,1.0,12728.0,14.0,0.0,12742.0,7455.0,20197.0,3538.0,733.0,NHS Dorset Integrated Care Board,2024-25,3,2024-10-01,2024-25 Q3,NHS England South West ,4. < 75% (severe),0,68.1,56.8,,100.0,0
RK9,NHS England South West ,University Hospitals Plymouth NHS Trust,28306.0,428.0,14580.0,43314.0,13663.0,427.0,14248.0,28338.0,14643.0,1.0,332.0,14976.0,0.6542457404072586,0.4826891825054759,0.9976635514018692,0.9772290809327846,8715.0,0.0,0.0,8715.0,4414.0,13129.0,3581.0,1949.0,NHS Devon Integrated Care Board,2024-25,3,2024-10-01,2024-25 Q3,NHS England South West ,4. < 75% (severe),0,65.4,48.3,99.8,97.7,0
AXG,NHS England South West ,Wiltshire Health & Care,0.0,0.0,6804.0,6804.0,0.0,0.0,6662.0,6662.0,0.0,0.0,142.0,142.0,0.979129923574368,,,0.979129923574368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NHS Bath And North East Somerset, Swindon And Wiltshire Integrated Care Board",2024-25,3,2024-10-01,2024-25 Q3,NHS England South West ,,0,97.9,,,97.9,0
RC9,NHS England East Of England ,Bedfordshire Hospitals NHS Foundation Trust,47182.0,0.0,28310.0,75492.0,26019.0,0.0,28310.0,54329.0,21163.0,0.0,0.0,21163.0,0.7196656599374768,0.5514603026577932,,1.0,13798.0,0.0,0.0,13798.0,6842.0,20640.0,202.0,39.0,"NHS Bedfordshire, Luton And Milton Keynes Integrated Care Board",2024-25,4,2025-01-01,2024-25 Q4,NHS England East Of England ,4. < 75% (severe),0,72.0,55.1,,100.0,0
RGT,NHS England East Of England ,Cambridge University Hospitals NHS Foundation Trust,31303.0,0.0,17910.0,49213.0,16910.0,0.0,17682.0,34592.0,14393.0,0.0,228.0,14621.0,0.7029037043057729,0.5402038143308948,,0.9872696817420435,7887.0,0.0,89.0,7976.0,1393.0,9369.0,3232.0,1693.0,NHS Cambridgeshire And Peterborough Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England East Of England ,4. < 75% (severe),0,70.3,54.0,,98.7,0
RWH,NHS England East Of England ,East And North Hertfordshire NHS Trust,25947.0,0.0,22840.0,48787.0,12044.0,0.0,22576.0,34620.0,13903.0,0.0,264.0,14167.0,0.7096152663619407,0.4641769761436775,,0.9884413309982488,8295.0,0.0,10.0,8305.0,632.0,8937.0,1543.0,777.0,NHS Hertfordshire And West Essex Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England East Of England ,4. < 75% (severe),0,71.0,46.4,,98.8,0
RDE,NHS England East Of England ,East Suffolk And North Essex NHS Foundation Trust,38254.0,0.0,44206.0,82460.0,20301.0,0.0,42989.0,63290.0,17953.0,0.0,1217.0,19170.0,0.7675236478292505,0.530689601087468,,0.9724698004795728,18327.0,0.0,1158.0,19485.0,3359.0,22844.0,5345.0,2396.0,NHS Suffolk And North East Essex Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England East Of England ,4. < 75% (severe),0,76.8,53.1,,97.2,0
RY4,NHS England East Of England ,Hertfordshire Community NHS Trust,0.0,0.0,3367.0,3367.0,0.0,0.0,3277.0,3277.0,0.0,0.0,90.0,90.0,0.9732699732699732,,,0.9732699732699732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NHS Hertfordshire And West Essex Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England East Of England ,,0,97.3,,,97.3,0
DT301,NHS England East Of England ,Herts Urgent Care (Ascots Lane),0.0,0.0,6371.0,6371.0,0.0,0.0,6139.0,6139.0,0.0,0.0,232.0,232.0,0.9635849945063568,,,0.9635849945063568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NHS Hertfordshire And West Essex Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England East Of England ,,0,96.4,,,96.4,0
RGP,NHS England East Of England ,James Paget University Hospitals NHS Foundation Trust,20237.0,0.0,4512.0,24749.0,11136.0,0.0,4512.0,15648.0,9101.0,0.0,0.0,9101.0,0.6322679704230474,0.5502791915797796,,1.0,4746.0,0.0,0.0,4746.0,1468.0,6214.0,3067.0,1363.0,NHS Norfolk And Waveney Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England East Of England ,4. < 75% (severe),0,63.2,55.0,,100.0,0
RAJ,NHS England East Of England ,Mid And South Essex NHS Foundation Trust,87701.0,0.0,11437.0,99138.0,55310.0,0.0,10650.0,65960.0,32391.0,0.0,787.0,33178.0,0.6653351893320422,0.6306655568351558,,0.9311882486666084,25227.0,0.0,546.0,25773.0,3973.0,29746.0,9752.0,1353.0,NHS Mid And South Essex Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England East Of England ,4. < 75% (severe),0,66.5,63.1,,93.1,0
RD8,NHS England East Of England ,Milton Keynes University Hospital NHS Foundation Trust,25756.0,0.0,15254.0,41010.0,15764.0,0.0,14370.0,30134.0,9992.0,0.0,884.0,10876.0,0.7347963911241161,0.6120515608013667,,0.9420479874131376,6580.0,0.0,0.0,6580.0,1336.0,7916.0,2657.0,0.0,"NHS Bedfordshire, Luton And Milton Keynes Integrated Care Board",2024-25,4,2025-01-01,2024-25 Q4,NHS England East Of England ,4. < 75% (severe),0,73.5,61.2,,94.2,0
RM1,NHS England East Of England ,Norfolk And Norwich University Hospitals NHS Foundation Trust,35614.0,0.0,24188.0,59802.0,24096.0,0.0,24182.0,48278.0,11518.0,0.0,6.0,11524.0,0.8072974148021805,0.6765878587072499,,0.9997519431122872,7337.0,0.0,0.0,7337.0,4779.0,12116.0,3781.0,928.0,NHS Norfolk And Waveney Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England East Of England ,4. < 75% (severe),0,80.7,67.7,,100.0,0
RGN,NHS England East Of England ,North West Anglia NHS Foundation Trust,43371.0,0.0,13953.0,57324.0,24848.0,0.0,13419.0,38267.0,18523.0,0.0,534.0,19057.0,0.6675563463819691,0.5729173871942081,,0.9617286605031176,10760.0,0.0,117.0,10877.0,4738.0,15615.0,4019.0,2564.0,NHS Cambridgeshire And Peterborough Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England East Of England ,4. < 75% (severe),0,66.8,57.3,,96.2,1
Y02428,NHS England East Of England ,Putnoe Walk In Centre,0.0,0.0,9525.0,9525.0,0.0,0.0,9525.0,9525.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NHS Bedfordshire, Luton And Milton Keynes Integrated Care Board",2024-25,4,2025-01-01,2024-25 Q4,NHS England East Of England ,,0,100.0,,,100.0,0
RQW,NHS England East Of England ,The Princess Alexandra Hospital NHS Trust,23761.0,0.0,7913.0,31674.0,12019.0,0.0,7913.0,19932.0,11742.0,0.0,0.0,11742.0,0.6292858495927259,0.5058288792559236,,1.0,5074.0,0.0,0.0,5074.0,742.0,5816.0,1750.0,370.0,NHS Hertfordshire And West Essex Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England East Of England ,4. < 75% (severe),0,62.9,50.6,,100.0,0
RCX,NHS England East Of England ,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",19153.0,0.0,3446.0,22599.0,10086.0,0.0,3446.0,13532.0,9067.0,0.0,0.0,9067.0,0.5987875569715474,0.5266015767764841,,1.0,6052.0,0.0,0.0,6052.0,1053.0,7105.0,1197.0,377.0,NHS Norfolk And Waveney Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England East Of England ,4. < 75% (severe),0,59.9,52.7,,100.0,0
RWG,NHS England East Of England ,West Hertfordshire Teaching Hospitals NHS Trust,24685.0,0.0,23215.0,47900.0,15860.0,0.0,22799.0,38659.0,8825.0,0.0,416.0,9241.0,0.8070772442588726,0.6424954425764634,,0.9820805513676504,12472.0,0.0,0.0,12472.0,1791.0,14263.0,2627.0,73.0,NHS Hertfordshire And West Essex Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England East Of England ,4. < 75% (severe),0,80.7,64.2,,98.2,0
RGR,NHS England East Of England ,West Suffolk NHS Foundation Trust,22501.0,0.0,2120.0,24621.0,16059.0,0.0,2120.0,18179.0,6442.0,0.0,0.0,6442.0,0.7383534381219284,0.7137016132616328,,1.0,5503.0,0.0,0.0,5503.0,924.0,6427.0,2315.0,1265.0,NHS Suffolk And North East Essex Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England East Of England ,4. < 75% (severe),0,73.8,71.4,,100.0,0
G0Q0L,NHS England London,Barking Hospital Utc,0.0,0.0,8360.0,8360.0,0.0,0.0,8305.0,8305.0,0.0,0.0,55.0,55.0,0.993421052631579,,,0.993421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NHS North East London Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England London,,0,99.3,,,99.3,0
RF4,NHS England London,"Barking, Havering And Redbridge University Hospitals NHS Trust",39934.0,7251.0,42615.0,89800.0,21427.0,6140.0,42178.0,69745.0,18507.0,1111.0,437.0,20055.0,0.7766703786191537,0.5365603245354835,0.8467797545166184,0.9897453948140326,23717.0,0.0,0.0,23717.0,1278.0,24995.0,4816.0,2808.0,NHS North East London Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England London,4. < 75% (severe),0,77.7,53.7,84.7,99.0,0
R1H,NHS England London,Barts Health NHS Trust,73748.0,2754.0,52875.0,129377.0,40263.0,2663.0,48374.0,91300.0,33485.0,91.0,4501.0,38077.0,0.7056895738809835,0.5459537885773174,0.966957153231663,0.9148747044917258,13085.0,2.0,111.0,13198.0,3404.0,16602.0,6563.0,3271.0,NHS North East London Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England London,4. < 75% (severe),0,70.6,54.6,96.7,91.5,0
AD913,NHS England London,Beckenham Beacon Ucc,0.0,0.0,11466.0,11466.0,0.0,0.0,11326.0,11326.0,0.0,0.0,140.0,140.0,0.9877899877899878,,,0.9877899877899878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NHS South East London Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England London,,0,98.8,,,98.8,0
RYX,NHS England London,Central London Community Healthcare NHS Trust,0.0,0.0,37520.0,37520.0,0.0,0.0,36666.0,36666.0,0.0,0.0,854.0,854.0,0.9772388059701492,,,0.9772388059701492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NHS North West London Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England London,,0,97.7,,,97.7,0
RQM,NHS England London,Chelsea And Westminster Hospital NHS Foundation Trust,59100.0,0.0,18346.0,77446.0,41030.0,0.0,17981.0,59011.0,18070.0,0.0,365.0,18435.0,0.761963174340831,0.6942470389170897,,0.98010465496566,8273.0,0.0,0.0,8273.0,1093.0,9366.0,3767.0,154.0,NHS North West London Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England London,4. < 75% (severe),0,76.2,69.4,,98.0,0
RJ6,NHS England London,Croydon Health Services NHS Trust,38183.0,0.0,14920.0,53103.0,25551.0,0.0,14920.0,40471.0,12632.0,0.0,0.0,12632.0,0.7621226672692691,0.6691721446717125,,1.0,3562.0,0.0,0.0,3562.0,410.0,3972.0,2467.0,1588.0,NHS South West London Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England London,4. < 75% (severe),0,76.2,66.9,,100.0,0
RVR,NHS England London,Epsom And St Helier University Hospitals NHS Trust,33015.0,1035.0,4284.0,38334.0,23320.0,1035.0,4052.0,28407.0,9695.0,0.0,232.0,9927.0,0.7410392862732822,0.7063456004846282,1.0,0.945845004668534,5620.0,12.0,0.0,5632.0,478.0,6110.0,2844.0,2097.0,NHS South West London Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England London,4. < 75% (severe),0,74.1,70.6,100.0,94.6,0
RJ1,NHS England London,Guy's And St Thomas' NHS Foundation Trust,29022.0,2153.0,19762.0,50937.0,18041.0,2101.0,19285.0,39427.0,10981.0,52.0,477.0,11510.0,0.7740345917505939,0.621631865481359,0.9758476544356712,0.9758627669264244,6051.0,0.0,0.0,6051.0,810.0,6861.0,594.0,161.0,NHS South East London Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England London,4. < 75% (severe),0,77.4,62.2,97.6,97.6,0
K6K0R,NHS England London,Harold Wood Polyclinic Utc,0.0,0.0,7843.0,7843.0,0.0,0.0,7827.0,7827.0,0.0,0.0,16.0,16.0,0.9979599642993752,,,0.9979599642993752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NHS North East London Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England London,,0,99.8,,,99.8,0
RQX,NHS England London,Homerton Healthcare NHS Foundation Trust,32248.0,0.0,0.0,32248.0,25866.0,0.0,0.0,25866.0,6382.0,0.0,0.0,6382.0,0.8020962540312577,0.8020962540312577,,,5338.0,0.0,0.0,5338.0,1035.0,6373.0,905.0,70.0,NHS North East London Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England London,3. 75-84%,0,80.2,80.2,,,0
RYJ,NHS England London,Imperial College Healthcare NHS Trust,35383.0,10945.0,22278.0,68606.0,19706.0,10840.0,21151.0,51697.0,15677.0,105.0,1127.0,16909.0,0.7535346762673819,0.5569341209055196,0.9904065783462768,0.9494119759403896,10694.0,2.0,0.0,10696.0,3371.0,14067.0,3225.0,1302.0,NHS North West London Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England London,4. < 75% (severe),0,75.4,55.7,99.0,94.9,0
RJZ,NHS England London,King's College Hospital NHS Foundation Trust,45082.0,0.0,30027.0,75109.0,24436.0,0.0,28906.0,53342.0,20646.0,0.0,1121.0,21767.0,0.7101945173015218,0.5420345148839891,,0.9626669330935492,10524.0,0.0,0.0,10524.0,1061.0,11585.0,7538.0,3274.0,NHS South East London Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England London,4. < 75% (severe),0,71.0,54.2,,96.3,0
RAX,NHS England London,Kingston And Richmond NHS Foundation Trust,21068.0,0.0,24296.0,45364.0,10944.0,0.0,23579.0,34523.0,10124.0,0.0,717.0,10841.0,0.7610219557358258,0.5194607936206569,,0.9704889693776754,7029.0,0.0,653.0,7682.0,953.0,8635.0,2144.0,1291.0,NHS South West London Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England London,4. < 75% (severe),0,76.1,51.9,,97.0,0
RJ2,NHS England London,Lewisham And Greenwich NHS Trust,42536.0,0.0,31927.0,74463.0,20190.0,0.0,28553.0,48743.0,22346.0,0.0,3374.0,25720.0,0.6545935565314317,0.4746567613315779,,0.8943214207410656,14488.0,0.0,0.0,14488.0,3759.0,18247.0,5989.0,2438.0,NHS South East London Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England London,4. < 75% (severe),0,65.5,47.5,,89.4,0
R1K,NHS England London,London North West University Healthcare NHS Trust,40641.0,0.0,44031.0,84672.0,20093.0,0.0,43544.0,63637.0,20548.0,0.0,487.0,21035.0,0.7515707671957672,0.4944022046701606,,0.9889396107288048,19169.0,0.0,0.0,19169.0,1022.0,20191.0,3754.0,1652.0,NHS North West London Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England London,4. < 75% (severe),0,75.2,49.4,,98.9,0
RP6,NHS England London,Moorfields Eye Hospital NHS Foundation Trust,0.0,16574.0,0.0,16574.0,0.0,16300.0,0.0,16300.0,0.0,274.0,0.0,274.0,0.9834680825389164,,0.9834680825389164,,0.0,7.0,0.0,7.0,608.0,615.0,0.0,0.0,NHS North Central London Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England London,,0,98.3,,98.3,,0
RAT,NHS England London,North East London NHS Foundation Trust,0.0,0.0,5029.0,5029.0,0.0,0.0,4871.0,4871.0,0.0,0.0,158.0,158.0,0.9685822231059852,,,0.9685822231059852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NHS North East London Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England London,,0,96.9,,,96.9,0
RAL,NHS England London,Royal Free London NHS Foundation Trust,74026.0,1469.0,47023.0,122518.0,44837.0,1451.0,44167.0,90455.0,29189.0,18.0,2856.0,32063.0,0.7382996784146003,0.6056925944938265,0.9877467665078284,0.9392637645407568,13917.0,0.0,157.0,14074.0,2216.0,16290.0,8993.0,5468.0,NHS North Central London Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England London,4. < 75% (severe),0,73.8,60.6,98.8,93.9,0
RAN,NHS England London,Royal National Orthopaedic Hospital NHS Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,NHS North Central London Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England London,,0,,,,,0
RJ7,NHS England London,St George's University Hospitals NHS Foundation Trust,27731.0,0.0,9723.0,37454.0,20612.0,0.0,9723.0,30335.0,7119.0,0.0,0.0,7119.0,0.8099268435948096,0.7432836897335112,,1.0,7693.0,0.0,0.0,7693.0,2271.0,9964.0,3784.0,2356.0,NHS South West London Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England London,4. < 75% (severe),0,81.0,74.3,,100.0,0
RAS,NHS England London,The Hillingdon Hospitals NHS Foundation Trust,17896.0,0.0,19392.0,37288.0,8062.0,0.0,19060.0,27122.0,9834.0,0.0,332.0,10166.0,0.7273653722377172,0.4504917299955297,,0.9828795379537952,5413.0,0.0,0.0,5413.0,182.0,5595.0,2363.0,242.0,NHS North West London Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England London,4. < 75% (severe),0,72.7,45.0,,98.3,0
Y03218,NHS England London,The Pinn Unregistered Wic,0.0,0.0,2195.0,2195.0,0.0,0.0,2195.0,2195.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NHS North West London Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England London,,0,100.0,,,100.0,0
RRV,NHS England London,University College London Hospitals NHS Foundation Trust,39357.0,0.0,0.0,39357.0,28916.0,0.0,0.0,28916.0,10441.0,0.0,0.0,10441.0,0.7347104708184059,0.7347104708184059,,,4017.0,0.0,0.0,4017.0,779.0,4796.0,1615.0,527.0,NHS North Central London Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England London,4. < 75% (severe),0,73.5,73.5,,,0
Y02147,NHS England London,Urgent Care Centre (Qms),0.0,0.0,24852.0,24852.0,0.0,0.0,24371.0,24371.0,0.0,0.0,481.0,481.0,0.9806454208916788,,,0.9806454208916788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NHS South East London Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England London,,0,98.1,,,98.1,0
RKE,NHS England London,Whittington Health NHS Trust,26558.0,0.0,0.0,26558.0,18368.0,0.0,0.0,18368.0,8190.0,0.0,0.0,8190.0,0.6916183447548762,0.6916183447548762,,,3556.0,0.0,0.0,3556.0,126.0,3682.0,1475.0,861.0,NHS North Central London Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England London,4. < 75% (severe),0,69.2,69.2,,,0
NL7,NHS England Midlands ,Assura Vertis Urgent Care Centres (Birmingham),0.0,0.0,11407.0,11407.0,0.0,0.0,11407.0,11407.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NHS Birmingham And Solihull Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England Midlands ,,0,100.0,,,100.0,0
8J094,NHS England Midlands ,Badger Ltd,0.0,0.0,4167.0,4167.0,0.0,0.0,4167.0,4167.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NHS Birmingham And Solihull Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England Midlands ,,0,100.0,,,100.0,0
RQ3,NHS England Midlands ,Birmingham Women's And Children's NHS Foundation Trust,14761.0,0.0,0.0,14761.0,12379.0,0.0,0.0,12379.0,2382.0,0.0,0.0,2382.0,0.838628819185692,0.838628819185692,,,3037.0,0.0,0.0,3037.0,446.0,3483.0,24.0,24.0,NHS Birmingham And Solihull Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England Midlands ,3. 75-84%,0,83.9,83.9,,,0
RFS,NHS England Midlands ,Chesterfield Royal Hospital NHS Foundation Trust,20508.0,0.0,18308.0,38816.0,10037.0,0.0,17261.0,27298.0,10471.0,0.0,1047.0,11518.0,0.7032666941467436,0.4894187634094012,,0.9428118855145292,7928.0,0.0,809.0,8737.0,2001.0,10738.0,3598.0,710.0,NHS Derby And Derbyshire Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England Midlands ,4. < 75% (severe),0,70.3,48.9,,94.3,0
RYG,NHS England Midlands ,Coventry And Warwickshire Partnership NHS Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,10.0,10.0,231.0,241.0,0.0,0.0,NHS Coventry And Warwickshire Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England Midlands ,,0,,,,,0
RY8,NHS England Midlands ,Derbyshire Community Health Services NHS Foundation Trust,0.0,0.0,25489.0,25489.0,0.0,0.0,25195.0,25195.0,0.0,0.0,294.0,294.0,0.9884656126172074,,,0.9884656126172074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NHS Derby And Derbyshire Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England Midlands ,,0,98.8,,,98.8,0
NNJ,NHS England Midlands ,Dhu Health Care C.I.C,0.0,0.0,5689.0,5689.0,0.0,0.0,5688.0,5688.0,0.0,0.0,1.0,1.0,0.9998242221831604,,,0.9998242221831604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NHS Derby And Derbyshire Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England Midlands ,,0,100.0,,,100.0,0
Y03007,NHS England Midlands ,Erdington GP Health & Wellbeing Wic,0.0,0.0,5916.0,5916.0,0.0,0.0,5916.0,5916.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NHS Birmingham And Solihull Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England Midlands ,,0,100.0,,,100.0,0
RLT,NHS England Midlands ,George Eliot Hospital NHS Trust,20222.0,0.0,4683.0,24905.0,12628.0,0.0,4537.0,17165.0,7594.0,0.0,146.0,7740.0,0.6892190323228268,0.6244684007516567,,0.9688234038009824,3205.0,0.0,0.0,3205.0,2.0,3207.0,2289.0,954.0,NHS Coventry And Warwickshire Integrated Care Board,2024-25,4,2025-01-01,2024-25 Q4,NHS England Midlands ,4. < 75% (severe),0,68.9,62.4,,96.9,0
